presence_of_dyslexia,file_path,text
0,../data/normal_handwriting_images/normal_sample_022.jpg,"My best friend, Hannah, has a navy pet mouse. Hannah likes to play at the playground."
0,../data/normal_handwriting_images/normal_sample_023.jpg,"My best friend, Jasmine, has a beige pet hamster. Jasmine likes to take a trip to the library."
0,../data/normal_handwriting_images/normal_sample_024.jpg,"My best friend, Sam, has a gold pet guinea pig. Sam likes to go to the concert hall."
0,../data/normal_handwriting_images/normal_sample_025.jpg,"My best friend, Noah, has a lavender pet budgie. Noah likes to take a trip to the zoo."
0,../data/normal_handwriting_images/normal_sample_026.jpg,"My best friend, Liam, has a blue pet turtle. Liam likes to go to the art gallery."
0,../data/normal_handwriting_images/normal_sample_027.jpg,"My best friend, Zack, has a pink pet chinchilla. Zack likes to go to the swimming pool."
0,../data/normal_handwriting_images/normal_sample_028.jpg,"My best friend, Jasmine, has a beige pet gerbil. Jasmine likes to visit the beach."
0,../data/normal_handwriting_images/normal_sample_029.jpg,"My best friend, Aiden, has a beige pet rabbit. Aiden likes to play at the concert hall."
0,../data/normal_handwriting_images/normal_sample_030.jpg,"My best friend, Quinn, has a purple pet axolotl. Quinn likes to play at the beach."
0,../data/normal_handwriting_images/normal_sample_031.jpg,"My best friend, Florence, has a brown pet gerbil. Florence likes to take a trip to the zoo."
0,../data/normal_handwriting_images/normal_sample_032.jpg,"My best friend, Zoe, has a grey pet chinchilla. Zoe likes to play at the lake."
0,../data/normal_handwriting_images/normal_sample_033.jpg,"My best friend, Grace, has a turquoise pet canary. Grace likes to play at the concert hall."
0,../data/normal_handwriting_images/normal_sample_034.jpg,"My best friend, Jennifer, has a beige pet budgie. Jennifer likes to take a trip to the playground."
0,../data/normal_handwriting_images/normal_sample_035.jpg,"My best friend, Charlie, has a blue pet gerbil. Charlie likes to play at the beach."
0,../data/normal_handwriting_images/normal_sample_036.jpg,"My best friend, Isaac, has a gold pet lizard. Isaac likes to go to the swimming pool."
0,../data/normal_handwriting_images/normal_sample_037.jpg,"My best friend, Abigail, has a orange pet gerbil. Abigail likes to go to the mountains."
0,../data/normal_handwriting_images/normal_sample_038.jpg,"My best friend, Abigail, has a brown pet guinea pig. Abigail likes to play at the bookstore."
0,../data/normal_handwriting_images/normal_sample_039.jpg,"My best friend, Charlie, has a red pet canary. Charlie likes to play at the swimming pool."
0,../data/normal_handwriting_images/normal_sample_040.jpg,"My best friend, Kevin, has a white pet snake. Kevin likes to take a trip to the mountains."
0,../data/normal_handwriting_images/normal_sample_041.jpg,"My best friend, Isaac, has a grey pet gerbil. Isaac likes to go to the stadium."
0,../data/normal_handwriting_images/normal_sample_042.jpg,"My best friend, Jasmine, has a brown pet chinchilla. Jasmine likes to play at the restaurant."
0,../data/normal_handwriting_images/normal_sample_043.jpg,"My best friend, Emma, has a brown pet snake. Emma likes to go to the restaurant."
0,../data/normal_handwriting_images/normal_sample_044.jpg,"My best friend, Bob, has a teal pet axolotl. Bob likes to take a trip to the zoo."
0,../data/normal_handwriting_images/normal_sample_045.jpg,"My best friend, Aiden, has a beige pet rat. Aiden likes to go to the cafe."
0,../data/normal_handwriting_images/normal_sample_046.jpg,"My best friend, Umar, has a orange pet lizard. Umar likes to take a trip to the library."
0,../data/normal_handwriting_images/normal_sample_047.jpg,"My best friend, Quinn, has a blue pet lizard. Quinn likes to play at the museum."
0,../data/normal_handwriting_images/normal_sample_048.jpg,"My best friend, Oliver, has a brown pet axolotl. Oliver likes to visit the shopping mall."
0,../data/normal_handwriting_images/normal_sample_049.jpg,"My best friend, Alice, has a purple pet parrot. Alice likes to take a trip to the cafe."
0,../data/normal_handwriting_images/normal_sample_050.jpg,"My best friend, Sophia, has a green pet gecko. Sophia likes to take a trip to the lake."
0,../data/normal_handwriting_images/normal_sample_051.jpg,"My best friend, Bob, has a maroon pet fish. Bob likes to take a trip to the swimming pool."
0,../data/normal_handwriting_images/normal_sample_052.jpg,"My best friend, Laura, has a yellow pet canary. Laura likes to play at the concert hall."
0,../data/normal_handwriting_images/normal_sample_053.jpg,"My best friend, Scarlett, has a yellow pet canary. Scarlett likes to take a trip to the beach."
0,../data/normal_handwriting_images/normal_sample_054.jpg,"My best friend, Scarlett, has a blue pet rat. Scarlett likes to play at the art gallery."
0,../data/normal_handwriting_images/normal_sample_055.jpg,"My best friend, Charlie, has a maroon pet gerbil. Charlie likes to go to the river."
0,../data/normal_handwriting_images/normal_sample_056.jpg,"My best friend, Penny, has a pink pet snake. Penny likes to visit the cafe."
0,../data/normal_handwriting_images/normal_sample_057.jpg,"My best friend, Zoe, has a indigo pet hedgehog. Zoe likes to visit the river."
0,../data/normal_handwriting_images/normal_sample_058.jpg,"My best friend, Oliver, has a green pet canary. Oliver likes to visit the zoo."
0,../data/normal_handwriting_images/normal_sample_059.jpg,"My best friend, Evelyn, has a lavender pet gerbil. Evelyn likes to visit the concert hall."
0,../data/normal_handwriting_images/normal_sample_060.jpg,"My best friend, Ella, has a beige pet guinea pig. Ella likes to go to the zoo."
0,../data/normal_handwriting_images/normal_sample_061.jpg,"My best friend, Jasmine, has a beige pet guinea pig. Jasmine likes to play at the lake."
0,../data/normal_handwriting_images/normal_sample_062.jpg,"My best friend, Florence, has a brown pet fish. Florence likes to visit the library."
0,../data/normal_handwriting_images/normal_sample_063.jpg,"My best friend, Emma, has a pink pet gecko. Emma likes to visit the cafe."
0,../data/normal_handwriting_images/normal_sample_064.jpg,"My best friend, Quinn, has a green pet gerbil. Quinn likes to visit the cafe."
0,../data/normal_handwriting_images/normal_sample_065.jpg,"My best friend, Riley, has a turquoise pet mouse. Riley likes to visit the art gallery."
0,../data/normal_handwriting_images/normal_sample_066.jpg,"My best friend, Evelyn, has a gold pet cat. Evelyn likes to take a trip to the art gallery."
0,../data/normal_handwriting_images/normal_sample_067.jpg,"My best friend, Noah, has a gold pet ferret. Noah likes to play at the library."
0,../data/normal_handwriting_images/normal_sample_068.jpg,"My best friend, Ava, has a orange pet budgie. Ava likes to play at the stadium."
0,../data/normal_handwriting_images/normal_sample_069.jpg,"My best friend, Ethan, has a brown pet hedgehog. Ethan likes to visit the restaurant."
0,../data/normal_handwriting_images/normal_sample_070.jpg,"My best friend, Charlie, has a red pet dog. Charlie likes to take a trip to the swimming pool."
0,../data/normal_handwriting_images/normal_sample_071.jpg,"My best friend, Scarlett, has a navy pet snake. Scarlett likes to go to the zoo."
0,../data/normal_handwriting_images/normal_sample_072.jpg,"My best friend, Luca, has a yellow pet dog. Luca likes to take a trip to the gym."
0,../data/normal_handwriting_images/normal_sample_073.jpg,"My best friend, Sophia, has a brown pet canary. Sophia likes to go to the restaurant."
0,../data/normal_handwriting_images/normal_sample_074.jpg,"My best friend, Aiden, has a grey pet ferret. Aiden likes to play at the art gallery."
0,../data/normal_handwriting_images/normal_sample_075.jpg,"My best friend, Isabella, has a green pet parrot. Isabella likes to play at the concert hall."
0,../data/normal_handwriting_images/normal_sample_076.jpg,"My best friend, Michael, has a silver pet gecko. Michael likes to go to the gym."
0,../data/normal_handwriting_images/normal_sample_077.jpg,"My best friend, Aiden, has a grey pet snake. Aiden likes to visit the zoo."
0,../data/normal_handwriting_images/normal_sample_078.jpg,"My best friend, Zack, has a turquoise pet snake. Zack likes to play at the forest."
0,../data/normal_handwriting_images/normal_sample_079.jpg,"My best friend, Jackson, has a indigo pet cat. Jackson likes to go to the zoo."
0,../data/normal_handwriting_images/normal_sample_080.jpg,"My best friend, Emily, has a blue pet rabbit. Emily likes to play at the cinema."
0,../data/normal_handwriting_images/normal_sample_081.jpg,"My best friend, Aiden, has a grey pet canary. Aiden likes to go to the restaurant."
0,../data/normal_handwriting_images/normal_sample_082.jpg,"My best friend, Grace, has a yellow pet mouse. Grace likes to play at the mountains."
0,../data/normal_handwriting_images/normal_sample_083.jpg,"My best friend, Diana, has a lavender pet mouse. Diana likes to play at the mountains."
0,../data/normal_handwriting_images/normal_sample_084.jpg,"My best friend, Liam, has a silver pet axolotl. Liam likes to visit the cinema."
0,../data/normal_handwriting_images/normal_sample_085.jpg,"My best friend, Isaac, has a yellow pet budgie. Isaac likes to take a trip to the cafe."
0,../data/normal_handwriting_images/normal_sample_086.jpg,"My best friend, Grace, has a turquoise pet dog. Grace likes to take a trip to the playground."
0,../data/normal_handwriting_images/normal_sample_087.jpg,"My best friend, Sam, has a gold pet dog. Sam likes to play at the beach."
0,../data/normal_handwriting_images/normal_sample_088.jpg,"My best friend, Grace, has a purple pet lizard. Grace likes to play at the playground."
0,../data/normal_handwriting_images/normal_sample_089.jpg,"My best friend, Ella, has a gold pet ferret. Ella likes to play at the bookstore."
0,../data/normal_handwriting_images/normal_sample_090.jpg,"My best friend, Rachel, has a blue pet hamster. Rachel likes to take a trip to the park."
0,../data/normal_handwriting_images/normal_sample_091.jpg,"My best friend, Aiden, has a brown pet budgie. Aiden likes to play at the lake."
0,../data/normal_handwriting_images/normal_sample_092.jpg,"My best friend, Jackson, has a white pet gerbil. Jackson likes to play at the beach."
0,../data/normal_handwriting_images/normal_sample_093.jpg,"My best friend, Evelyn, has a brown pet snake. Evelyn likes to go to the bookstore."
0,../data/normal_handwriting_images/normal_sample_094.jpg,"My best friend, Emily, has a indigo pet dog. Emily likes to visit the restaurant."
0,../data/normal_handwriting_images/normal_sample_095.jpg,"My best friend, Lily, has a red pet dog. Lily likes to visit the art gallery."
0,../data/normal_handwriting_images/normal_sample_096.jpg,"My best friend, Chloe, has a green pet hamster. Chloe likes to play at the stadium."
0,../data/normal_handwriting_images/normal_sample_097.jpg,"My best friend, Olivia, has a grey pet hamster. Olivia likes to play at the beach."
0,../data/normal_handwriting_images/normal_sample_098.jpg,"My best friend, Charlie, has a green pet dog. Charlie likes to play at the stadium."
0,../data/normal_handwriting_images/normal_sample_099.jpg,"My best friend, Harper, has a teal pet budgie. Harper likes to take a trip to the cafe."
0,../data/normal_handwriting_images/normal_sample_100.jpg,"My best friend, Diana, has a white pet rabbit. Diana likes to visit the concert hall."
0,../data/normal_handwriting_images/normal_sample_101.jpg,"My best friend, Bob, has a indigo pet gecko. Bob likes to play at the swimming pool."
0,../data/normal_handwriting_images/normal_sample_102.jpg,"My best friend, Aiden, has a orange pet chinchilla. Aiden likes to play at the zoo."
0,../data/normal_handwriting_images/normal_sample_103.jpg,"My best friend, William, has a purple pet hedgehog. William likes to play at the bookstore."
0,../data/normal_handwriting_images/normal_sample_104.jpg,"My best friend, Florence, has a silver pet guinea pig. Florence likes to play at the zoo."
0,../data/normal_handwriting_images/normal_sample_105.jpg,"My best friend, Oliver, has a turquoise pet guinea pig. Oliver likes to go to the shopping mall."
0,../data/normal_handwriting_images/normal_sample_106.jpg,"My best friend, Rachel, has a grey pet dog. Rachel likes to play at the mountains."
0,../data/normal_handwriting_images/normal_sample_107.jpg,"My best friend, Penny, has a red pet gerbil. Penny likes to go to the park."
0,../data/normal_handwriting_images/normal_sample_108.jpg,"My best friend, Emma, has a brown pet chinchilla. Emma likes to visit the river."
0,../data/normal_handwriting_images/normal_sample_109.jpg,"My best friend, Sam, has a silver pet mouse. Sam likes to take a trip to the gym."
0,../data/normal_handwriting_images/normal_sample_110.jpg,"My best friend, Jasmine, has a silver pet snake. Jasmine likes to take a trip to the gym."
0,../data/normal_handwriting_images/normal_sample_111.jpg,"My best friend, Scarlett, has a yellow pet mouse. Scarlett likes to visit the restaurant."
0,../data/normal_handwriting_images/normal_sample_112.jpg,"My best friend, Alice, has a turquoise pet gerbil. Alice likes to go to the zoo."
0,../data/normal_handwriting_images/normal_sample_113.jpg,"My best friend, Jackson, has a yellow pet parrot. Jackson likes to go to the bookstore."
0,../data/normal_handwriting_images/normal_sample_114.jpg,"My best friend, Zack, has a navy pet rabbit. Zack likes to play at the cinema."
0,../data/normal_handwriting_images/normal_sample_115.jpg,"My best friend, Sam, has a brown pet budgie. Sam likes to go to the zoo."
0,../data/normal_handwriting_images/normal_sample_116.jpg,"My best friend, Lucas, has a brown pet gerbil. Lucas likes to take a trip to the shopping mall."
0,../data/normal_handwriting_images/normal_sample_117.jpg,"My best friend, Jasmine, has a orange pet gerbil. Jasmine likes to take a trip to the museum."
0,../data/normal_handwriting_images/normal_sample_118.jpg,"My best friend, Hannah, has a purple pet ferret. Hannah likes to take a trip to the concert hall."
0,../data/normal_handwriting_images/normal_sample_119.jpg,"My best friend, Sam, has a maroon pet cat. Sam likes to take a trip to the zoo."
0,../data/normal_handwriting_images/normal_sample_120.jpg,"My best friend, Riley, has a pink pet gecko. Riley likes to visit the shopping mall."
0,../data/normal_handwriting_images/normal_sample_121.jpg,"My best friend, Aiden, has a purple pet rat. Aiden likes to take a trip to the gym."
0,../data/normal_handwriting_images/normal_sample_122.jpg,"My best friend, Abigail, has a green pet axolotl. Abigail likes to take a trip to the beach."
0,../data/normal_handwriting_images/normal_sample_123.jpg,"My best friend, Charlie, has a red pet turtle. Charlie likes to play at the stadium."
0,../data/normal_handwriting_images/normal_sample_124.jpg,"My best friend, Laura, has a indigo pet mouse. Laura likes to take a trip to the beach."
0,../data/normal_handwriting_images/normal_sample_125.jpg,"My best friend, Emma, has a teal pet chinchilla. Emma likes to play at the concert hall."
0,../data/normal_handwriting_images/normal_sample_126.jpg,"My best friend, Emma, has a white pet axolotl. Emma likes to go to the river."
0,../data/normal_handwriting_images/normal_sample_127.jpg,"My best friend, Isabella, has a silver pet gecko. Isabella likes to play at the park."
0,../data/normal_handwriting_images/normal_sample_128.jpg,"My best friend, Umar, has a black pet gerbil. Umar likes to visit the restaurant."
0,../data/normal_handwriting_images/normal_sample_129.jpg,"My best friend, Lucas, has a maroon pet parrot. Lucas likes to go to the shopping mall."
0,../data/normal_handwriting_images/normal_sample_130.jpg,"My best friend, Penny, has a maroon pet hamster. Penny likes to play at the shopping mall."
0,../data/normal_handwriting_images/normal_sample_131.jpg,"My best friend, Emily, has a pink pet gecko. Emily likes to take a trip to the zoo."
0,../data/normal_handwriting_images/normal_sample_132.jpg,"My best friend, Rachel, has a black pet turtle. Rachel likes to go to the art gallery."
0,../data/normal_handwriting_images/normal_sample_133.jpg,"My best friend, Lucas, has a yellow pet hamster. Lucas likes to take a trip to the shopping mall."
0,../data/normal_handwriting_images/normal_sample_134.jpg,"My best friend, Laura, has a white pet budgie. Laura likes to play at the zoo."
0,../data/normal_handwriting_images/normal_sample_135.jpg,"My best friend, Bob, has a purple pet rabbit. Bob likes to go to the library."
0,../data/normal_handwriting_images/normal_sample_136.jpg,"My best friend, Penny, has a maroon pet gecko. Penny likes to visit the cafe."
0,../data/normal_handwriting_images/normal_sample_137.jpg,"My best friend, Sophia, has a navy pet rat. Sophia likes to play at the river."
0,../data/normal_handwriting_images/normal_sample_138.jpg,"My best friend, Zoe, has a navy pet mouse. Zoe likes to take a trip to the forest."
0,../data/normal_handwriting_images/normal_sample_139.jpg,"My best friend, Florence, has a lavender pet hedgehog. Florence likes to take a trip to the gym."
0,../data/normal_handwriting_images/normal_sample_140.jpg,"My best friend, Laura, has a pink pet mouse. Laura likes to go to the cafe."
0,../data/normal_handwriting_images/normal_sample_141.jpg,"My best friend, Chloe, has a pink pet rabbit. Chloe likes to take a trip to the swimming pool."
0,../data/normal_handwriting_images/normal_sample_142.jpg,"My best friend, Jackson, has a orange pet axolotl. Jackson likes to take a trip to the bookstore."
0,../data/normal_handwriting_images/normal_sample_143.jpg,"My best friend, Laura, has a grey pet gecko. Laura likes to play at the beach."
0,../data/normal_handwriting_images/normal_sample_144.jpg,"My best friend, Jackson, has a beige pet chinchilla. Jackson likes to take a trip to the museum."
0,../data/normal_handwriting_images/normal_sample_145.jpg,"My best friend, Florence, has a blue pet chinchilla. Florence likes to go to the stadium."
0,../data/normal_handwriting_images/normal_sample_146.jpg,"My best friend, Evelyn, has a orange pet rabbit. Evelyn likes to play at the gym."
0,../data/normal_handwriting_images/normal_sample_147.jpg,"My best friend, Bob, has a red pet hedgehog. Bob likes to go to the restaurant."
0,../data/normal_handwriting_images/normal_sample_148.jpg,"My best friend, Harper, has a white pet turtle. Harper likes to play at the playground."
0,../data/normal_handwriting_images/normal_sample_149.jpg,"My best friend, Rachel, has a pink pet fish. Rachel likes to take a trip to the restaurant."
0,../data/normal_handwriting_images/normal_sample_150.jpg,"My best friend, Tina, has a lavender pet mouse. Tina likes to visit the gym."
0,../data/normal_handwriting_images/normal_sample_151.jpg,"My best friend, Sam, has a silver pet rat. Sam likes to play at the beach."
0,../data/normal_handwriting_images/normal_sample_152.jpg,"My best friend, Jackson, has a gold pet gerbil. Jackson likes to take a trip to the restaurant."
0,../data/normal_handwriting_images/normal_sample_153.jpg,"My best friend, Diana, has a orange pet mouse. Diana likes to visit the concert hall."
0,../data/normal_handwriting_images/normal_sample_154.jpg,"My best friend, William, has a navy pet chinchilla. William likes to visit the restaurant."
0,../data/normal_handwriting_images/normal_sample_155.jpg,"My best friend, Michael, has a navy pet axolotl. Michael likes to play at the park."
0,../data/normal_handwriting_images/normal_sample_156.jpg,"My best friend, Abigail, has a lavender pet hamster. Abigail likes to play at the mountains."
0,../data/normal_handwriting_images/normal_sample_157.jpg,"My best friend, Fiona, has a gold pet rabbit. Fiona likes to take a trip to the playground."
0,../data/normal_handwriting_images/normal_sample_158.jpg,"My best friend, Rachel, has a navy pet rabbit. Rachel likes to visit the gym."
0,../data/normal_handwriting_images/normal_sample_159.jpg,"My best friend, George, has a indigo pet canary. George likes to take a trip to the lake."
0,../data/normal_handwriting_images/normal_sample_160.jpg,"My best friend, Hannah, has a yellow pet hedgehog. Hannah likes to play at the art gallery."
0,../data/normal_handwriting_images/normal_sample_161.jpg,"My best friend, Abigail, has a grey pet gecko. Abigail likes to visit the forest."
0,../data/normal_handwriting_images/normal_sample_162.jpg,"My best friend, Bob, has a black pet rat. Bob likes to visit the river."
0,../data/normal_handwriting_images/normal_sample_163.jpg,"My best friend, Aiden, has a beige pet hamster. Aiden likes to play at the restaurant."
0,../data/normal_handwriting_images/normal_sample_164.jpg,"My best friend, Chloe, has a orange pet rabbit. Chloe likes to take a trip to the zoo."
0,../data/normal_handwriting_images/normal_sample_165.jpg,"My best friend, Abigail, has a teal pet lizard. Abigail likes to play at the gym."
0,../data/normal_handwriting_images/normal_sample_166.jpg,"My best friend, Isaac, has a white pet snake. Isaac likes to go to the concert hall."
0,../data/normal_handwriting_images/normal_sample_167.jpg,"My best friend, Olivia, has a gold pet fish. Olivia likes to go to the library."
0,../data/normal_handwriting_images/normal_sample_168.jpg,"My best friend, Hannah, has a silver pet axolotl. Hannah likes to play at the zoo."
0,../data/normal_handwriting_images/normal_sample_169.jpg,"My best friend, William, has a red pet budgie. William likes to visit the gym."
0,../data/normal_handwriting_images/normal_sample_170.jpg,"My best friend, Zoe, has a black pet canary. Zoe likes to take a trip to the forest."
0,../data/normal_handwriting_images/normal_sample_171.jpg,"My best friend, Jennifer, has a blue pet snake. Jennifer likes to visit the mountains."
0,../data/normal_handwriting_images/normal_sample_172.jpg,"My best friend, Emily, has a black pet turtle. Emily likes to play at the concert hall."
0,../data/normal_handwriting_images/normal_sample_173.jpg,"My best friend, Evelyn, has a red pet hamster. Evelyn likes to play at the bookstore."
0,../data/normal_handwriting_images/normal_sample_174.jpg,"My best friend, Quinn, has a orange pet snake. Quinn likes to go to the library."
0,../data/normal_handwriting_images/normal_sample_175.jpg,"My best friend, Luca, has a purple pet guinea pig. Luca likes to take a trip to the mountains."
0,../data/normal_handwriting_images/normal_sample_176.jpg,"My best friend, Ella, has a brown pet lizard. Ella likes to go to the cafe."
0,../data/normal_handwriting_images/normal_sample_177.jpg,"My best friend, Lucas, has a gold pet axolotl. Lucas likes to take a trip to the art gallery."
0,../data/normal_handwriting_images/normal_sample_178.jpg,"My best friend, Quinn, has a beige pet ferret. Quinn likes to play at the zoo."
0,../data/normal_handwriting_images/normal_sample_179.jpg,"My best friend, Jasmine, has a gold pet gecko. Jasmine likes to play at the bookstore."
0,../data/normal_handwriting_images/normal_sample_180.jpg,"My best friend, Grace, has a red pet rabbit. Grace likes to go to the restaurant."
0,../data/normal_handwriting_images/normal_sample_181.jpg,"My best friend, Laura, has a black pet budgie. Laura likes to play at the art gallery."
0,../data/normal_handwriting_images/normal_sample_182.jpg,"My best friend, Evelyn, has a pink pet mouse. Evelyn likes to go to the art gallery."
0,../data/normal_handwriting_images/normal_sample_183.jpg,"My best friend, Charlie, has a black pet cat. Charlie likes to play at the forest."
0,../data/normal_handwriting_images/normal_sample_184.jpg,"My best friend, Lily, has a black pet hedgehog. Lily likes to play at the library."
0,../data/normal_handwriting_images/normal_sample_185.jpg,"My best friend, Grace, has a lavender pet dog. Grace likes to go to the lake."
0,../data/normal_handwriting_images/normal_sample_186.jpg,"My best friend, Emma, has a indigo pet gerbil. Emma likes to visit the cinema."
0,../data/normal_handwriting_images/normal_sample_187.jpg,"My best friend, Lucas, has a teal pet ferret. Lucas likes to take a trip to the river."
0,../data/normal_handwriting_images/normal_sample_188.jpg,"My best friend, Mia, has a blue pet rabbit. Mia likes to play at the lake."
0,../data/normal_handwriting_images/normal_sample_189.jpg,"My best friend, Rachel, has a pink pet guinea pig. Rachel likes to go to the art gallery."
0,../data/normal_handwriting_images/normal_sample_190.jpg,"My best friend, Ella, has a indigo pet hamster. Ella likes to take a trip to the gym."
0,../data/normal_handwriting_images/normal_sample_191.jpg,"My best friend, Violet, has a grey pet mouse. Violet likes to play at the restaurant."
0,../data/normal_handwriting_images/normal_sample_192.jpg,"My best friend, Oliver, has a lavender pet canary. Oliver likes to play at the art gallery."
0,../data/normal_handwriting_images/normal_sample_193.jpg,"My best friend, Sam, has a gold pet axolotl. Sam likes to visit the zoo."
0,../data/normal_handwriting_images/normal_sample_194.jpg,"My best friend, George, has a gold pet snake. George likes to visit the restaurant."
0,../data/normal_handwriting_images/normal_sample_195.jpg,"My best friend, William, has a blue pet gerbil. William likes to go to the art gallery."
0,../data/normal_handwriting_images/normal_sample_196.jpg,"My best friend, Tina, has a blue pet mouse. Tina likes to go to the shopping mall."
0,../data/normal_handwriting_images/normal_sample_197.jpg,"My best friend, Bob, has a maroon pet rat. Bob likes to take a trip to the forest."
0,../data/normal_handwriting_images/normal_sample_198.jpg,"My best friend, Quinn, has a lavender pet turtle. Quinn likes to visit the beach."
0,../data/normal_handwriting_images/normal_sample_199.jpg,"My best friend, Chloe, has a pink pet parrot. Chloe likes to visit the concert hall."
0,../data/normal_handwriting_images/normal_sample_200.jpg,"My best friend, Florence, has a blue pet cat. Florence likes to take a trip to the beach."
0,../data/normal_handwriting_images/normal_sample_201.jpg,"My best friend, Olivia, has a purple pet hedgehog. Olivia likes to go to the forest."
0,../data/normal_handwriting_images/normal_sample_202.jpg,"My best friend, Florence, has a pink pet dog. Florence likes to play at the zoo."
0,../data/normal_handwriting_images/normal_sample_203.jpg,"My best friend, Sam, has a yellow pet gecko. Sam likes to visit the zoo."
0,../data/normal_handwriting_images/normal_sample_204.jpg,"My best friend, Abigail, has a lavender pet axolotl. Abigail likes to play at the library."
0,../data/normal_handwriting_images/normal_sample_205.jpg,"My best friend, Leo, has a gold pet gerbil. Leo likes to go to the gym."
0,../data/normal_handwriting_images/normal_sample_206.jpg,"My best friend, Evelyn, has a silver pet snake. Evelyn likes to take a trip to the zoo."
0,../data/normal_handwriting_images/normal_sample_207.jpg,"My best friend, Kevin, has a navy pet dog. Kevin likes to play at the cafe."
0,../data/normal_handwriting_images/normal_sample_208.jpg,"My best friend, Lily, has a green pet budgie. Lily likes to play at the restaurant."
0,../data/normal_handwriting_images/normal_sample_209.jpg,"My best friend, Chloe, has a navy pet turtle. Chloe likes to play at the forest."
0,../data/normal_handwriting_images/normal_sample_210.jpg,"My best friend, Oliver, has a white pet hamster. Oliver likes to take a trip to the cafe."
0,../data/normal_handwriting_images/normal_sample_211.jpg,"My best friend, Hannah, has a white pet rabbit. Hannah likes to visit the concert hall."
0,../data/normal_handwriting_images/normal_sample_212.jpg,"My best friend, Laura, has a orange pet mouse. Laura likes to visit the bookstore."
0,../data/normal_handwriting_images/normal_sample_213.jpg,"My best friend, Kevin, has a red pet parrot. Kevin likes to play at the art gallery."
0,../data/normal_handwriting_images/normal_sample_214.jpg,"My best friend, Jasmine, has a gold pet mouse. Jasmine likes to visit the museum."
0,../data/normal_handwriting_images/normal_sample_215.jpg,"My best friend, Zoe, has a blue pet gecko. Zoe likes to play at the gym."
0,../data/normal_handwriting_images/normal_sample_216.jpg,"My best friend, Jasmine, has a teal pet gecko. Jasmine likes to take a trip to the cinema."
0,../data/normal_handwriting_images/normal_sample_217.jpg,"My best friend, Chloe, has a teal pet rabbit. Chloe likes to go to the concert hall."
0,../data/normal_handwriting_images/normal_sample_218.jpg,"My best friend, Jasmine, has a maroon pet rat. Jasmine likes to take a trip to the lake."
0,../data/normal_handwriting_images/normal_sample_219.jpg,"My best friend, Zoe, has a brown pet fish. Zoe likes to go to the river."
0,../data/normal_handwriting_images/normal_sample_220.jpg,"My best friend, Jackson, has a beige pet chinchilla. Jackson likes to play at the cinema."
0,../data/normal_handwriting_images/normal_sample_221.jpg,"My best friend, Lucas, has a navy pet chinchilla. Lucas likes to visit the art gallery."
